IPV4_SRC_ADDR,IPV4_DST_ADDR,L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,FLOW_DURATION_MILLISECONDS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,PREDICAO_CLASSE,GRAU_CONFIANCA,ROTA_SAIDA_EXIT
0.0.0.0,0.0.0.0,0,0,58,102.0,676,0,4,0,5965,0,0,0,5965,0,1,255,200,76,0,200,"200,,,200,,76,200",",,,,,,,",0,0,0,0,906,0,1,3,0,0,0,0,0,34304,134,0,0,0,0,1781376319909,1781376325874,1255,3072,1988,782,0,0,0,0,1,0.97361416,2
192.168.0.111,34.54.84.110,42128,443,6,91.0,2204,77141,26,42,261,24,24,24,235,231,64,64,5652,52,52,5652,2204,77141,0,0,0,0,67297,2355450,30,5,0,0,19,144,1025,0,0,0,0,0,0,1781376325625,1781376325887,0,180,9,35,0,142,5,21,0,0.5568661,-1
192.168.0.111,172.217.29.106,39284,443,6,91.239,2490,7089,9,9,218,26,26,26,218,188,64,64,2852,52,52,2852,2490,7089,0,0,0,0,90958,258958,11,2,1,0,2,64240,65535,0,0,0,0,0,0,1781376325688,1781376325907,0,97,27,39,0,71,23,25,1,0.7420436,-1
192.168.0.111,181.213.132.2,33033,53,17,5.0,82,139,1,1,19,0,0,0,0,0,0,0,139,82,82,139,82,139,0,0,0,0,32800,55600,1,1,0,0,0,0,0,0,0,0,28,140,0,1781376325907,1781376325927,0,0,0,0,0,0,0,0,1,0.78024936,-1
192.168.0.111,181.213.132.2,54903,53,17,5.0,82,127,1,1,20,0,0,0,0,0,0,0,127,82,82,127,82,127,0,0,0,0,31238,48380,2,0,0,0,0,0,0,0,0,0,1,100,0,1781376325907,1781376325928,0,0,0,0,0,0,0,0,1,0.7602057,-1
192.168.0.111,224.0.0.22,0,0,2,82.0,40,0,1,0,0,0,0,0,0,0,0,0,40,40,0,40,40,",",0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1781376325944,1781376325944,0,0,0,0,0,0,0,0,0,0.97581017,2
192.168.0.111,181.213.132.2,59797,53,17,5.0,79,143,1,1,17,0,0,0,0,0,0,0,143,79,79,143,79,143,0,0,0,0,35111,63555,1,1,0,0,0,0,0,0,0,0,1,300,0,1781376325927,1781376325944,0,0,0,0,0,0,0,0,1,0.7798372,-1
192.168.0.111,181.213.132.2,59797,53,17,5.0,79,191,1,1,25,0,0,0,0,0,0,0,191,79,79,191,79,191,0,0,0,0,24307,58769,1,1,0,0,0,0,0,0,0,0,28,300,0,1781376325927,1781376325953,0,0,0,0,0,0,0,0,1,0.7735755,-1
192.168.0.111,172.217.28.65,45216,443,6,91.126,2675,15492,15,18,214,26,26,26,183,173,64,64,2852,52,52,2852,"1751,924","60,15432",0,0,0,0,99534,576446,21,3,1,1,3,64240,65535,0,0,0,0,0,0,1781376325928,1781376326142,0,100,12,27,0,59,9,17,0,0.88126296,2
0.0.0.0,0.0.0.0,0,0,58,102.0,1092,0,7,0,6295,0,0,0,6295,0,1,1,156,156,0,156,"156,156,,156,156,,312,156",",,,,,,,,",0,0,0,0,1387,0,0,7,0,0,0,0,0,36608,143,0,0,0,0,1781376319911,1781376326207,120,2951,1049,1115,0,0,0,0,0,0.94540185,2
192.168.0.252,224.0.0.22,0,0,2,82.0,80,0,2,0,921,0,0,0,921,0,1,1,40,40,0,40,"40,40",",,",0,0,0,0,694,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1781376325336,1781376326258,921,921,921,0,0,0,0,0,0,0.96923125,2
0.0.0.0,0.0.0.0,0,0,58,102.0,288,0,3,0,922,0,0,0,922,0,1,1,116,76,0,116,"172,116",",,",0,0,0,0,2496,0,3,0,0,0,0,0,0,36608,143,0,0,0,0,1781376325336,1781376326258,409,512,460,51,0,0,0,0,0,0.8875752,1
192.168.0.111,216.239.36.223,46310,443,6,91.0,1941,8099,7,12,803,24,24,24,803,766,64,64,2852,52,52,2852,"1180,761","752,7347",0,0,0,0,19313,80587,10,0,0,6,2,73,11010,0,0,0,0,0,0,1781376325660,1781376326463,2,213,133,85,0,182,69,80,1,0.99576366,2
192.168.0.111,216.239.36.223,49380,443,6,91.0,1468,9926,7,9,823,24,24,24,823,792,64,64,2852,52,52,2852,"601,867","52,9874",0,0,0,0,14252,96368,8,0,1,2,3,67,11264,0,0,0,0,0,0,1781376325660,1781376326483,0,584,136,216,0,553,98,183,1,0.99689263,2
0.0.0.0,0.0.0.0,0,0,58,102.0,344,0,4,0,1536,0,0,0,1536,0,1,1,96,76,0,96,"152,192",",,",0,0,0,0,1790,0,4,0,0,0,0,0,0,36608,143,0,0,0,0,1781376325131,1781376326667,511,512,511,0,0,0,0,0,0,0.884247,1
192.168.0.111,224.0.0.251,5353,5353,17,8.0,204,0,3,0,3000,0,0,0,3000,0,1,1,68,68,0,68,"68,68,,68",",,,,",0,0,0,0,543,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1781376324573,1781376327573,1000,2000,1500,500,0,0,0,0,1,0.5252776,-1
192.168.0.111,239.255.255.250,44629,1900,17,12.0,800,0,4,0,3000,0,0,0,3000,0,1,1,200,200,0,200,"200,200,200,200",",,,,",0,0,0,0,2132,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1781376324573,1781376327573,999,1000,999,0,0,0,0,0,1,0.91866595,1
192.168.0.111,172.217.29.106,39282,443,6,91.239,1623,2111,8,8,2292,26,26,26,2249,2263,64,64,1493,52,52,1493,"1519,52,52","2007,52,52",0,0,0,0,5662,7365,12,0,1,2,1,64240,65535,0,0,0,0,0,0,1781376325680,1781376327973,0,1026,320,439,0,1043,323,451,1,0.99544454,2
192.168.0.111,216.239.38.223,53284,443,6,91.239,2629,10771,11,15,3055,26,26,26,3017,3025,64,64,2852,52,52,2852,"60,2465,52,52,",",,10667,52,,52",0,0,0,0,6882,28196,16,0,2,3,2,64240,65535,0,0,0,0,0,0,1781376324974,1781376328029,0,1032,301,385,0,1042,215,363,1,0.9884143,2
192.168.0.111,172.217.172.150,55873,443,17,188.0,5251,96028,49,83,5062,0,0,0,5011,5027,64,64,1278,52,52,1278,"4603,,,,224,424","78147,,,,,17881",0,0,0,0,8297,151732,47,8,0,2,75,0,0,0,0,0,0,0,0,1781376323020,1781376328083,0,4825,104,688,0,4857,61,532,0,0.9826462,2
192.168.0.111,216.239.38.223,60234,443,6,91.239,1750,1787,8,8,2410,26,26,26,2381,2376,64,64,1169,52,52,1169,"1594,52,52,52","435,1248,52,52",0,0,0,0,5806,5929,12,0,1,2,1,64240,65535,0,0,0,0,0,0,1781376325682,1781376328093,0,1032,340,433,2,1032,339,440,1,0.994286,2
192.168.0.111,181.213.132.2,7068,53,17,5.0,87,147,1,1,19,0,0,0,0,0,0,0,147,87,87,147,87,147,0,0,0,0,34800,58800,1,1,0,0,0,0,0,0,0,0,65,0,0,1781376328168,1781376328187,0,0,0,0,0,0,0,0,1,0.90131646,2
192.168.0.111,181.213.132.2,14139,53,17,5.0,87,141,1,1,19,0,0,0,0,0,0,0,141,87,87,141,87,141,0,0,0,0,34800,56400,1,1,0,0,0,0,0,0,0,0,1,900,0,1781376328168,1781376328187,0,0,0,0,0,0,0,0,1,0.78007793,-1
192.168.0.111,216.239.38.223,60250,443,6,91.239,1690,2614,8,8,2399,26,26,26,2361,2366,64,64,1996,52,52,1996,"744,842,52,52","60,2450,52,52",0,0,0,0,5633,8713,12,0,1,2,0,64240,65535,0,0,0,0,0,0,1781376325954,1781376328353,0,1028,337,437,0,1046,337,447,1,0.9965744,2
192.168.0.111,216.239.36.223,35058,443,6,91.228,34083,7160,32,27,3373,26,26,26,3340,3341,64,64,2852,52,52,2852,"60,33867,52,52,52",",,7004,52,52,52",0,0,0,0,80813,16976,32,0,1,0,24,64240,65535,0,0,0,0,0,0,1781376324979,1781376328353,0,1028,107,301,0,1051,128,329,1,0.99228436,2
192.168.0.111,181.213.132.2,35559,53,17,5.0,87,147,1,1,22,0,0,0,0,0,0,0,147,87,87,147,87,147,0,0,0,0,30260,51130,1,1,0,0,0,0,0,0,0,0,65,0,0,1781376328339,1781376328362,0,0,0,0,0,0,0,0,1,0.91081834,2
192.168.0.111,181.213.132.2,50385,53,17,5.0,87,141,1,1,31,0,0,0,0,0,0,0,141,87,87,141,87,141,0,0,0,0,21750,35250,1,1,0,0,0,0,0,0,0,0,1,1200,0,1781376328340,1781376328371,0,0,0,0,0,0,0,0,1,0.7738891,-1
192.168.0.111,140.82.114.25,45288,443,6,91.0,52,52,1,1,152,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,2718,2718,2,0,0,0,0,68,76,0,0,0,0,0,0,1781376328247,1781376328400,0,0,0,0,0,0,0,0,0,0.97477007,2
192.168.0.6,192.168.0.111,1900,44629,17,12.0,2052,0,4,0,3803,0,0,0,3803,0,128,128,513,513,0,513,"513,513,513,,513",",,,,,",0,0,0,0,4315,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1781376324635,1781376328438,810,1750,1267,384,0,0,0,0,1,0.8590492,1
192.168.0.111,189.4.7.204,38366,443,6,91.124,3609,5517,8,6,120,26,26,26,120,56,64,64,4567,52,52,4567,3609,5517,0,0,0,0,238611,364760,9,0,1,1,2,64240,65535,0,0,0,0,0,0,1781376328399,1781376328519,0,58,16,20,0,33,11,13,0,0.9273707,2
192.168.0.111,192.168.0.6,58076,8009,6,139.0,120,0,2,0,1060,2,2,0,1060,0,64,64,60,60,0,60,"60,60",",,",60,1,0,0,904,0,2,0,0,0,0,64240,0,15360,60,0,0,0,0,1781376327572,1781376328632,1060,1060,1060,0,0,0,0,0,0,0.8936989,2
192.168.0.111,216.239.38.223,39033,443,17,188.0,496,8447,6,9,305,0,0,0,305,242,64,64,1278,56,56,1278,496,8447,0,0,0,0,12967,220836,7,1,0,1,6,0,0,0,0,0,0,0,0,1781376328328,1781376328634,0,218,60,85,0,242,30,80,1,0.9972683,2
192.168.0.111,189.4.7.204,49681,443,17,188.124,5807,9535,9,11,261,0,0,0,261,236,64,64,1278,55,55,1278,5807,9535,0,0,0,0,177312,291145,5,3,0,1,11,0,0,0,0,0,0,0,0,1781376328372,1781376328634,0,92,32,36,0,198,23,58,1,0.67512757,-1
142.250.78.110,192.168.0.111,443,36777,17,188.0,163551,68031,208,121,9133,0,0,0,9133,9099,56,56,1278,50,50,1278,"90540,2341,366,19443,20283,4620,,5302,,20656","554,1632,2293,19310,9743,9835,,701,4431,19532",0,0,0,0,143245,59584,117,16,22,17,157,0,0,0,0,0,0,0,0,1781376319542,1781376328676,0,1975,43,197,0,1978,75,251,1,0.5818749,-1
192.168.0.111,189.4.7.205,43276,443,17,188.124,16894,286587,78,235,486,0,0,0,483,468,64,64,1278,51,51,1278,16894,286587,0,0,0,0,277519,4707794,76,2,0,4,231,0,0,0,0,0,0,0,0,1781376328189,1781376328676,0,151,6,19,0,246,1,16,1,0.82157147,-1
216.239.38.223,192.168.0.111,443,39033,17,469.0,52,0,1,0,0,0,0,0,0,0,0,0,52,52,0,52,52,",",0,0,0,0,416000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1781376328694,1781376328694,0,0,0,0,0,0,0,0,1,0.6624233,-1
0.0.0.0,0.0.0.0,0,0,58,102.0,200,0,1,0,0,0,0,0,0,0,0,0,200,200,0,200,200,",",0,0,0,0,1600000,0,0,1,0,0,0,0,0,34304,134,0,0,0,0,1781376328920,1781376328920,0,0,0,0,0,0,0,0,0,0.85565335,1
0.0.0.0,0.0.0.0,0,0,58,102.0,156,0,1,0,0,0,0,0,0,0,0,0,156,156,0,156,156,",",0,0,0,0,1248000,0,0,1,0,0,0,0,0,36608,143,0,0,0,0,1781376328923,1781376328923,0,0,0,0,0,0,0,0,0,0.8822065,1
192.168.0.111,172.217.29.106,39282,443,6,91.0,52,52,1,1,32,16,16,16,0,0,0,0,52,52,52,52,"52,",",,52",0,0,0,0,12606,12606,2,0,0,0,0,62,1046,0,0,0,0,0,0,1781376328973,1781376329006,0,0,0,0,0,0,0,0,0,0.9799066,2
192.168.0.111,216.239.38.223,53284,443,6,91.0,52,52,1,1,23,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,17333,17333,2,0,0,0,0,54,1043,0,0,0,0,0,0,1781376329030,1781376329053,0,0,0,0,0,0,0,0,0,0.9800826,2
192.168.0.111,216.239.38.223,60234,443,6,91.0,52,52,1,1,26,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,15407,15407,2,0,0,0,0,62,1046,0,0,0,0,0,0,1781376329094,1781376329121,0,0,0,0,0,0,0,0,0,0.98003435,2
192.168.0.111,142.250.78.110,36777,443,17,188.0,2342,682,7,11,482,0,0,0,436,478,64,64,1278,51,51,1278,"2277,65","473,209",0,0,0,0,38790,11296,16,0,0,1,1,0,0,0,0,0,0,0,0,1781376328685,1781376329167,0,148,72,56,1,164,47,55,1,0.99394894,2
189.4.7.205,192.168.0.111,443,43276,17,188.0,701020,9875,555,78,562,0,0,0,279,562,121,121,1278,58,58,1278,"701020,","7143,2732",0,0,0,0,9961207,140319,77,3,0,3,550,0,0,0,0,0,0,0,0,1781376328676,1781376329238,0,84,0,3,0,278,6,31,1,0.86614156,1
192.168.0.111,189.4.7.204,49681,443,17,188.0,15475,1472652,176,1164,550,0,0,0,550,504,64,64,1278,49,49,1278,"8489,6986","451856,1020796",0,0,0,0,224682,21381517,178,5,0,4,1153,0,0,0,0,0,0,0,0,1781376328703,1781376329254,0,24,2,3,0,24,0,1,0,0.91672283,1
192.168.0.111,216.239.36.223,35058,443,6,91.0,52,52,1,1,22,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,18086,18086,2,0,0,0,0,67,934,0,0,0,0,0,0,1781376329353,1781376329376,0,0,0,0,0,0,0,0,0,0.98008657,2
192.168.0.111,216.239.38.223,60250,443,6,91.0,52,52,1,1,24,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,16640,16640,2,0,0,0,0,62,1046,0,0,0,0,0,0,1781376329353,1781376329378,0,0,0,0,0,0,0,0,0,0.9800687,2
189.4.7.205,192.168.0.111,443,43276,17,188.0,376978,4936,303,39,207,0,0,0,207,189,121,121,1278,54,54,1278,376978,4936,0,0,0,0,14499153,189846,42,3,0,2,295,0,0,0,0,0,0,0,0,1781376329255,1781376329462,0,106,0,6,0,80,4,13,1,0.8795086,1
192.168.0.111,192.168.0.6,58076,8009,6,139.0,60,0,1,0,0,2,2,0,0,0,0,0,60,60,0,60,60,",",0,0,0,0,480000,0,1,0,0,0,0,64240,0,0,0,0,0,0,0,1781376329655,1781376329655,0,0,0,0,0,0,0,0,0,0.89845955,2
0.0.0.0,0.0.0.0,0,0,58,102.0,156,0,1,0,0,0,0,0,0,0,0,0,156,156,0,156,156,",",0,0,0,0,1248000,0,0,1,0,0,0,0,0,36608,143,0,0,0,0,1781376329848,1781376329848,0,0,0,0,0,0,0,0,0,0.8822065,1
192.168.0.111,142.251.156.119,57444,443,17,188.0,506,590,4,5,578,0,0,0,526,523,64,64,380,50,50,380,"506,","538,52",0,0,0,0,6991,8151,7,0,2,0,0,0,0,0,0,0,0,0,0,1781376329435,1781376330013,19,427,175,179,3,416,130,166,1,0.98459136,2
192.168.0.111,172.217.172.150,55873,443,17,188.0,547,17820,6,14,38,0,0,0,38,0,64,64,1278,60,60,1278,"242,305",",,17820",0,0,0,0,112205,3655384,5,1,0,0,14,0,0,0,0,0,0,0,0,1781376329980,1781376330019,0,31,7,12,0,0,0,0,0,0.7797709,-1
192.168.0.111,172.217.29.106,39282,443,6,91.0,52,52,1,1,24,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,16640,16640,2,0,0,0,0,62,1046,0,0,0,0,0,0,1781376330007,1781376330032,0,0,0,0,0,0,0,0,0,0.9800687,2
142.250.78.110,192.168.0.111,443,36777,17,188.0,62691,5697,68,20,750,0,0,0,750,716,56,56,1278,51,51,1278,"41660,21031","5371,326",0,0,0,0,667813,60687,25,1,6,13,43,0,0,0,0,0,0,0,0,1781376329297,1781376330047,0,265,11,35,0,256,37,56,1,0.9370529,2
192.168.0.111,172.217.29.195,57162,443,17,188.0,448,247,3,3,85,0,0,0,85,33,64,64,325,50,50,325,"325,123",",,247",0,0,0,0,41674,22976,4,1,1,0,0,0,0,0,0,0,0,0,0,1781376329962,1781376330047,8,76,42,34,2,31,16,14,1,0.9637557,2
192.168.0.111,189.4.7.204,49681,443,17,188.0,13431,1722990,156,1363,800,0,0,0,800,798,64,64,1278,54,54,1278,"9631,3800","1538701,184289",0,0,0,0,134142,17208389,161,7,0,4,1347,0,0,0,0,0,0,0,0,1781376329254,1781376330054,0,457,4,36,0,458,0,12,0,0.9434119,1
192.168.0.111,172.217.30.34,40740,443,17,188.126,4490,1346,5,2,56,0,0,0,56,5,64,64,1278,68,68,1278,"2664,1826",",,1346",0,0,0,0,630175,188912,2,0,0,1,4,0,0,0,0,0,0,0,0,1781376329998,1781376330055,55,55,13,23,5,5,5,0,1,0.8208786,-1
192.168.0.111,216.239.38.223,53284,443,6,91.0,52,0,1,0,0,16,16,0,0,0,0,0,52,52,0,52,52,",",0,0,0,0,416000,0,1,0,0,0,0,54,0,0,0,0,0,0,0,1781376330055,1781376330055,0,0,0,0,0,0,0,0,0,0.9119275,2
172.217.29.195,192.168.0.111,443,57162,17,188.0,52,0,1,0,0,0,0,0,0,0,0,0,52,52,0,52,52,",",0,0,0,0,416000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1781376330098,1781376330098,0,0,0,0,0,0,0,0,1,0.6624233,-1
172.217.172.150,192.168.0.111,443,55873,17,188.0,16103,566,16,4,144,0,0,0,144,35,55,55,1278,54,54,1278,16103,566,0,0,0,0,888441,31227,5,2,0,2,11,0,0,0,0,0,0,0,0,1781376330067,1781376330212,0,87,9,24,6,28,11,12,1,0.8961004,2
192.168.0.111,216.239.36.223,35058,443,6,91.0,104,52,2,1,29,17,17,17,29,0,64,64,52,52,52,52,104,52,0,0,0,0,27733,13866,3,0,0,0,0,67,934,0,0,0,0,0,0,1781376330239,1781376330269,29,29,29,0,0,0,0,0,0,0.97320527,2
192.168.0.111,172.217.30.34,40740,443,17,188.0,1708,6203,6,12,108,0,0,0,108,29,64,64,1278,49,49,1278,1708,6203,0,0,0,0,125357,455266,9,2,1,2,4,0,0,0,0,0,0,0,0,1781376330161,1781376330270,0,78,21,30,0,29,2,8,0,0.960054,2
192.168.0.111,172.217.30.34,41234,443,17,188.0,929,557,4,4,126,0,0,0,95,67,64,64,743,50,50,743,929,557,0,0,0,0,58519,35086,6,0,1,1,0,0,0,0,0,0,0,0,0,1781376330242,1781376330369,0,85,31,37,0,35,22,15,1,0.97335094,2
192.168.0.111,172.217.29.106,39282,443,6,91.0,104,52,2,1,33,17,17,17,33,0,64,64,52,52,52,52,104,52,0,0,0,0,24470,12235,3,0,0,0,0,62,1046,0,0,0,0,0,0,1781376330902,1781376330936,33,33,33,0,0,0,0,0,0,0.9718769,2
216.239.38.223,192.168.0.111,443,53284,6,91.0,104,104,2,2,905,17,17,17,905,29,117,117,52,52,52,52,104,104,0,0,0,0,918,918,4,0,0,0,0,1043,54,0,0,0,0,0,0,1781376330079,1781376330984,905,905,905,0,29,29,29,0,0,0.9593322,2
192.168.0.111,216.239.38.223,60234,443,6,91.0,156,104,3,2,946,17,17,17,946,918,64,64,52,52,52,52,"52,104","52,52",0,0,0,0,1317,878,5,0,0,0,0,62,1046,0,0,0,0,0,0,1781376330121,1781376331068,37,909,473,436,918,918,918,0,0,0.91748387,2
192.168.0.111,216.239.38.223,60250,443,6,91.0,156,104,3,2,923,17,17,17,923,900,64,64,52,52,52,52,"52,104","52,52",0,0,0,0,1350,900,5,0,0,0,0,62,1046,0,0,0,0,0,0,1781376330378,1781376331302,32,891,461,429,900,900,900,0,0,0.91862047,2
192.168.0.111,216.239.36.223,33538,443,6,91.0,52,52,1,1,39,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,10400,10400,2,0,0,0,0,67,1031,0,0,0,0,0,0,1781376331319,1781376331359,0,0,0,0,0,0,0,0,0,0.9796752,2
192.168.0.111,140.82.114.25,39166,443,6,91.0,52,52,1,1,156,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,2649,2649,2,0,0,0,0,68,76,0,0,0,0,0,0,1781376331319,1781376331476,0,0,0,0,0,0,0,0,0,0.97456783,2
192.168.0.111,181.213.132.2,29301,53,17,5.0,59,116,1,1,17,0,0,0,0,0,0,0,116,59,59,116,59,116,0,0,0,0,26222,51555,2,0,0,0,0,0,0,0,0,0,65,0,0,1781376331590,1781376331608,0,0,0,0,0,0,0,0,1,0.8803439,2
192.168.0.111,181.213.132.2,35308,53,17,5.0,59,315,1,1,26,0,0,0,0,0,0,0,315,59,59,315,59,315,0,0,0,0,17481,93333,1,0,1,0,0,0,0,0,0,0,1,300,0,1781376331590,1781376331617,0,0,0,0,0,0,0,0,1,0.8384275,-1
0.0.0.0,0.0.0.0,0,0,58,102.0,200,0,1,0,0,0,0,0,0,0,0,0,200,200,0,200,200,",",0,0,0,0,1600000,0,0,1,0,0,0,0,0,34304,134,0,0,0,0,1781376331890,1781376331890,0,0,0,0,0,0,0,0,0,0.85565335,1
192.168.0.111,142.251.156.119,57444,443,17,188.0,2655,18820,26,30,1647,0,0,0,1594,1594,64,64,1278,49,49,1278,"507,2148","552,18268",0,0,0,0,12888,91359,23,17,2,2,12,0,0,0,0,0,0,0,0,1781376330275,1781376331923,0,734,63,168,0,709,54,151,0,0.78844196,-1
192.168.0.111,172.217.30.129,41218,443,17,188.0,13832,69829,90,79,1820,0,0,0,1820,1790,64,64,1278,51,51,1278,"1130,12702","316,69513",0,0,0,0,60766,306772,51,60,2,4,52,0,0,0,0,0,0,0,0,1781376330131,1781376331952,0,1465,20,154,0,1438,22,161,1,0.89019346,1
107.182.232.230,192.168.0.111,443,43824,6,91.0,135,104,2,2,40,25,25,16,0,40,45,45,83,52,52,83,"135,","52,52",0,0,0,0,26341,20292,4,0,0,0,0,489,63,0,0,0,0,0,0,1781376331986,1781376332026,0,0,0,0,40,40,40,0,0,0.9678831,2
107.182.232.230,192.168.0.111,443,43810,6,91.0,135,104,2,2,42,25,25,16,0,42,45,45,83,52,52,83,"135,","52,52",0,0,0,0,25116,19348,4,0,0,0,0,489,62,0,0,0,0,0,0,1781376331989,1781376332031,0,0,0,0,42,42,42,0,0,0.9676518,2
192.168.0.111,216.239.34.223,38628,443,17,188.0,367,322,3,4,316,0,0,0,255,264,64,64,244,51,51,244,"244,123","56,266",0,0,0,0,9261,8126,5,2,0,0,0,0,0,0,0,0,0,0,0,1781376331937,1781376332254,77,178,127,50,0,203,87,85,1,0.99033797,2
0.0.0.0,0.0.0.0,0,0,58,102.0,312,0,2,0,474,0,0,0,474,0,1,1,156,156,0,156,"156,156",",,",0,0,0,0,5254,0,0,2,0,0,0,0,0,36608,143,0,0,0,0,1781376331893,1781376332367,474,474,474,0,0,0,0,0,0,0.8848644,1
192.168.0.6,224.0.0.22,0,0,2,82.0,88,0,2,0,1536,0,0,0,1536,0,1,1,48,40,0,48,"48,40",",,",0,0,0,0,458,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1781376331173,1781376332709,1536,1536,1536,0,0,0,0,0,0,0.9697276,2
