IPV4_SRC_ADDR,IPV4_DST_ADDR,L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,FLOW_DURATION_MILLISECONDS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,PREDICAO_CLASSE,GRAU_CONFIANCA,ROTA_SAIDA_EXIT
192.168.0.111,192.168.0.6,58076,8009,6,139.0,180,0,3,0,2047,2,2,0,2047,0,64,64,60,60,0,60,"60,60,60",",,,",120,2,0,0,703,0,3,0,0,0,0,64240,0,30720,120,0,0,0,0,1781376330680,1781376332728,1022,1025,1023,1,0,0,0,0,1,0.9498674,1
192.168.0.111,142.250.78.110,36777,443,17,188.0,14065,102200,32,107,2858,0,0,0,2818,2756,64,64,1278,51,51,1278,"12035,,2030","101744,54,402",0,0,0,0,39356,285974,35,6,5,16,77,0,0,0,0,0,0,0,0,1781376330056,1781376332914,0,1758,90,308,0,1754,25,172,0,0.94475764,2
189.4.7.205,192.168.0.111,443,43276,17,188.0,84259,605,72,10,331,0,0,0,330,326,121,121,1278,60,60,1278,84259,605,0,0,0,0,2030337,14578,14,2,1,0,65,0,0,0,0,0,0,0,0,1781376332637,1781376332968,0,293,4,34,0,292,35,90,1,0.9984269,2
189.4.7.204,192.168.0.111,443,49681,17,188.0,1650621,11917,1301,153,2913,0,0,0,2913,2912,121,121,1278,54,54,1278,"1359324,,291297","10142,,1775",0,0,0,0,4531560,32716,157,3,1,1,1292,0,0,0,0,0,0,0,0,1781376330056,1781376332969,0,2132,2,59,0,2161,18,176,1,0.9976568,2
189.4.7.205,192.168.0.111,443,43276,17,188.0,280408,5838,226,50,197,0,0,0,197,179,121,121,1278,51,51,1278,"133354,147054","1766,4072",0,0,0,0,11329616,235878,52,2,1,1,220,0,0,0,0,0,0,0,0,1781376332970,1781376333167,0,81,0,5,0,59,3,8,1,0.85959756,1
192.168.0.111,172.217.30.129,41218,443,17,188.0,264,1451,2,3,81,0,0,0,30,50,64,64,1273,54,54,1273,264,1451,0,0,0,0,25756,141560,3,1,0,0,1,0,0,0,0,0,0,0,0,1781376333277,1781376333359,30,30,30,0,50,50,25,25,1,0.9899796,2
192.168.0.111,172.217.30.34,41234,443,17,188.0,478,742,6,7,256,0,0,0,199,201,64,64,194,49,49,194,"478,","690,52",0,0,0,0,14879,23097,10,3,0,0,0,0,0,0,0,0,0,0,0,1781376333754,1781376334011,8,80,39,26,0,59,33,23,1,0.9139774,2
192.168.0.6,224.0.0.22,0,0,2,82.0,40,0,1,0,0,0,0,0,0,0,0,0,40,40,0,40,40,",",0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1781376334142,1781376334142,0,0,0,0,0,0,0,0,0,0.97581017,2
192.168.0.111,172.217.29.206,44771,443,17,188.0,2927,864,6,6,287,0,0,0,261,257,64,64,1278,52,52,1278,"2804,123","107,757",0,0,0,0,81305,24000,8,1,0,1,2,0,0,0,0,0,0,0,0,1781376333921,1781376334209,28,174,51,64,0,179,51,66,1,0.99571925,2
192.168.0.111,181.213.132.2,31006,53,17,5.0,74,161,1,1,14,0,0,0,0,0,0,0,161,74,74,161,74,161,0,0,0,0,39466,85866,1,1,0,0,0,0,0,0,0,0,65,0,0,1781376334744,1781376334759,0,0,0,0,0,0,0,0,1,0.926398,2
192.168.0.111,181.213.132.2,46294,53,17,5.0,74,202,1,1,21,0,0,0,0,0,0,0,202,74,74,202,74,202,0,0,0,0,26909,73454,1,1,0,0,0,0,0,0,0,0,1,60,0,1781376334744,1781376334766,0,0,0,0,0,0,0,0,1,0.7717577,-1
192.168.0.111,107.182.232.230,43824,443,6,91.0,52,0,1,0,0,20,20,0,0,0,0,0,52,52,0,52,52,",",0,0,0,0,416000,0,1,0,0,0,0,63,0,0,0,0,0,0,0,1781376334767,1781376334767,0,0,0,0,0,0,0,0,0,0.9119275,2
192.168.0.111,107.182.232.230,43810,443,6,91.0,52,0,1,0,0,20,20,0,0,0,0,0,52,52,0,52,52,",",0,0,0,0,416000,0,1,0,0,0,0,62,0,0,0,0,0,0,0,1781376334767,1781376334767,0,0,0,0,0,0,0,0,0,0.9119275,2
192.168.0.111,192.168.0.6,58076,8009,6,139.0,60,0,1,0,0,2,2,0,0,0,0,0,60,60,0,60,60,",",0,0,0,0,480000,0,1,0,0,0,0,64240,0,0,0,0,0,0,0,1781376334775,1781376334775,0,0,0,0,0,0,0,0,0,0.89845955,2
172.217.29.195,192.168.0.111,443,33524,6,91.0,104,104,2,2,1384,17,17,17,1384,1297,116,116,52,52,52,52,"52,52","52,52",0,0,0,0,600,600,4,0,0,0,0,1044,66,0,0,0,0,0,0,1781376333430,1781376334814,1384,1384,1384,0,1297,1297,1297,0,0,0.9770682,2
192.168.0.111,54.211.156.164,54318,443,6,91.0,3645,6062,11,8,679,26,26,26,539,512,64,64,5079,52,52,5079,"2171,1474","60,6002",0,0,0,0,42882,71317,12,2,1,2,1,64240,26847,0,0,0,0,0,0,1781376334768,1781376335447,0,167,53,70,0,181,72,82,1,0.9984732,2
192.168.0.111,216.239.36.223,46326,443,6,91.0,52,52,1,1,34,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,11885,11885,2,0,0,0,0,67,1322,0,0,0,0,0,0,1781376335415,1781376335450,0,0,0,0,0,0,0,0,0,0.97984457,2
192.168.0.111,181.213.132.2,56303,53,17,5.0,81,97,1,1,23,0,0,0,0,0,0,0,97,81,81,97,81,97,0,0,0,0,27000,32333,2,0,0,0,0,0,0,0,0,0,1,585,0,1781376335936,1781376335959,0,0,0,0,0,0,0,0,1,0.7329437,-1
192.168.0.111,181.213.132.2,42082,53,17,5.0,81,166,1,1,82,0,0,0,0,0,0,0,166,81,81,166,"81,",",,166",0,0,0,0,7807,16000,1,1,0,0,0,0,0,0,0,0,28,0,0,1781376335935,1781376336018,0,0,0,0,0,0,0,0,1,0.7867913,-1
192.168.0.111,181.213.132.2,13225,53,17,5.0,65,256,1,1,24,0,0,0,0,0,0,0,256,65,65,256,65,256,0,0,0,0,20800,81920,1,1,0,0,0,0,0,0,0,0,65,0,0,1781376336264,1781376336289,0,0,0,0,0,0,0,0,1,0.9818409,2
192.168.0.111,181.213.132.2,64833,53,17,5.0,65,228,1,1,25,0,0,0,0,0,0,0,228,65,65,228,65,228,0,0,0,0,20000,70153,1,1,0,0,0,0,0,0,0,0,1,28,0,1781376336265,1781376336290,0,0,0,0,0,0,0,0,1,0.797694,-1
192.168.0.111,13.107.253.33,33920,443,6,91.0,3669,10995,14,14,186,26,26,26,157,154,64,64,2948,52,52,2948,3669,10995,0,0,0,0,156962,470374,14,2,6,1,2,64240,65535,0,0,0,0,0,0,1781376336290,1781376336477,0,42,11,15,0,42,11,16,0,0.9703222,2
192.168.0.111,216.239.36.223,33508,443,6,91.0,825,6407,6,6,213,24,24,24,213,179,64,64,2852,52,52,2852,825,6407,0,0,0,0,30841,239514,7,0,0,2,2,67,1032,0,0,0,0,0,0,1781376336336,1781376336549,0,209,42,83,0,175,35,69,1,0.9965642,2
192.168.0.111,151.101.1.242,45416,443,6,91.0,52,52,1,1,15,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,26000,26000,2,0,0,0,0,306,253,0,0,0,0,0,0,1781376336951,1781376336966,0,0,0,0,0,0,0,0,0,0.9797737,2
192.168.0.111,34.54.84.110,49922,443,6,91.126,3686,5590,17,14,1293,27,27,27,1293,1262,64,64,2852,52,52,2852,"2743,943","5247,343",0,0,0,0,22788,34559,21,4,3,0,1,64240,65535,0,0,0,0,0,0,1781376336019,1781376337312,0,837,80,201,0,835,96,216,1,0.9967739,2
192.168.0.111,192.168.0.6,34890,8009,6,139.0,60,0,1,0,0,2,2,0,0,0,0,0,60,60,0,60,60,",",0,0,0,0,480000,0,1,0,0,0,0,64240,0,0,0,0,0,0,0,1781376337573,1781376337573,0,0,0,0,0,0,0,0,0,0.89845955,2
192.168.0.111,142.250.78.110,36777,443,17,188.0,16106,8281,22,21,4617,0,0,0,4573,4575,64,64,1278,54,54,1278,"11853,3949,,,304","1069,1882,,,5330",0,0,0,0,27901,14345,17,5,4,2,15,0,0,0,0,0,0,0,0,1781376333223,1781376337841,0,2984,217,639,0,2996,228,655,0,0.869129,2
0.0.0.0,0.0.0.0,0,0,58,102.0,400,0,2,0,2969,0,0,0,2969,0,255,255,200,200,0,200,"200,,,200",",,,,",0,0,0,0,1077,0,0,2,0,0,0,0,0,34304,134,0,0,0,0,1781376334962,1781376337932,2969,2969,2969,0,0,0,0,0,1,0.7919587,-1
0.0.0.0,0.0.0.0,0,0,58,102.0,468,0,3,0,2969,0,0,0,2969,0,1,1,156,156,0,156,"156,156,,156",",,,,",0,0,0,0,1260,0,0,3,0,0,0,0,0,36608,143,0,0,0,0,1781376334965,1781376337934,498,2470,1484,986,0,0,0,0,0,0.9429323,2
192.168.0.111,172.217.172.150,55873,443,17,188.0,1087,100856,12,82,941,0,0,0,941,903,64,64,1278,54,54,1278,"784,303","77543,23313",0,0,0,0,9231,856526,11,3,1,1,78,0,0,0,0,0,0,0,0,1781376337585,1781376338526,3,719,85,201,0,701,11,77,0,0.73106086,-1
192.168.0.111,189.4.7.204,49681,443,17,188.0,14039,1587190,182,1255,5559,0,0,0,5552,5558,64,64,1278,54,54,1278,"1219,10008,,,,181,2631","164071,968525,,,,17547,437047",0,0,0,0,20200,2283726,187,4,2,5,1239,0,0,0,0,0,0,0,0,1781376332970,1781376338529,0,4600,30,342,0,4578,4,130,0,0.9622712,2
172.217.172.150,192.168.0.111,443,55873,17,188.0,54,0,1,0,0,0,0,0,0,0,0,0,54,54,0,54,54,",",0,0,0,0,432000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1781376338575,1781376338575,0,0,0,0,0,0,0,0,1,0.6888772,-1
192.168.0.111,181.213.132.2,41446,53,17,5.0,81,97,1,1,23,0,0,0,0,0,0,0,97,81,81,97,81,97,0,0,0,0,27000,32333,2,0,0,0,0,0,0,0,0,0,1,585,0,1781376339516,1781376339539,0,0,0,0,0,0,0,0,1,0.7329437,-1
192.168.0.111,181.213.132.2,40969,53,17,5.0,81,166,1,1,29,0,0,0,0,0,0,0,166,81,81,166,81,166,0,0,0,0,21600,44266,1,1,0,0,0,0,0,0,0,0,28,0,0,1781376339516,1781376339546,0,0,0,0,0,0,0,0,1,0.7941341,-1
192.168.0.111,34.54.84.110,49930,443,6,91.126,4463,72348,40,42,336,27,27,27,336,304,64,64,2852,52,52,2852,4463,72348,0,0,0,0,105946,1717459,49,3,1,0,4,64240,65535,0,0,0,0,0,0,1781376339546,1781376339883,0,149,8,25,0,122,7,20,0,0.7689577,-1
192.168.0.111,172.217.30.99,45280,443,17,188.126,8909,9101,13,17,330,0,0,0,330,298,64,64,1278,50,50,1278,8909,9101,0,0,0,0,215323,219963,12,2,2,3,11,0,0,0,0,0,0,0,0,1781376340041,1781376340371,0,129,27,45,0,265,18,64,1,0.792597,-1
192.168.0.111,172.217.29.106,39284,443,6,91.0,52,52,1,1,30,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,13419,13419,2,0,0,0,0,67,1044,0,0,0,0,0,0,1781376341047,1781376341077,0,0,0,0,0,0,0,0,0,0.97995204,2
192.168.0.111,172.217.192.188,58174,5228,6,126.0,52,52,1,1,85,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,4837,4837,2,0,0,0,0,67,1043,0,0,0,0,0,0,1781376341048,1781376341133,0,0,0,0,0,0,0,0,0,0.9777854,2
192.168.0.111,216.239.36.223,46310,443,6,91.0,52,52,1,1,30,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,13419,13419,2,0,0,0,0,73,11010,0,0,0,0,0,0,1781376341559,1781376341590,0,0,0,0,0,0,0,0,0,0.97995204,2
192.168.0.111,216.239.36.223,49380,443,6,91.0,52,52,1,1,36,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,11243,11243,2,0,0,0,0,67,11264,0,0,0,0,0,0,1781376341559,1781376341595,0,0,0,0,0,0,0,0,0,0.9797793,2
140.82.114.25,192.168.0.111,443,45288,6,91.0,129,81,2,1,150,24,24,24,150,0,44,44,81,52,52,81,"77,52","81,",0,0,0,0,6834,4291,3,0,0,0,0,76,68,0,0,0,0,0,0,1781376342878,1781376343028,150,150,150,0,0,0,0,0,0,0.9363109,2
140.82.114.22,192.168.0.111,443,53610,6,91.0,219,132,3,3,160,29,25,21,160,159,44,44,91,40,40,91,219,132,0,0,0,0,10881,6559,6,0,0,0,0,84,68,0,0,0,0,0,0,1781376343101,1781376343261,0,160,80,80,0,159,79,79,0,0.984837,2
192.168.0.111,172.217.172.170,60931,443,17,188.0,118,356,2,2,5405,0,0,0,5405,5364,64,64,303,53,53,303,"57,,,,,61","53,,,,,303",0,0,0,0,174,526,3,0,1,0,0,0,0,0,0,0,0,0,0,1781376339124,1781376344529,5405,5405,5405,0,5364,5364,5364,0,0,0.9862233,2
192.168.0.111,192.168.0.6,34890,8009,6,139.0,360,0,6,0,6143,2,2,0,6143,0,64,64,60,60,0,60,"60,60,60,60,60,,60",",,,,,,,",300,5,0,0,468,0,6,0,0,0,0,64240,0,11264,44,0,0,0,0,1781376338616,1781376344759,1023,2047,1228,409,0,0,0,0,0,0.968256,2
4.228.31.149,192.168.0.111,443,50916,6,91.0,219,132,3,3,25,29,25,21,25,25,45,45,91,40,40,91,219,132,0,0,0,0,67384,40615,6,0,0,0,0,73,68,0,0,0,0,0,0,1781376345385,1781376345411,1,24,12,11,1,23,12,11,0,0.95970446,2
192.168.0.111,142.250.78.110,36777,443,17,188.0,12959,2297,21,18,6857,0,0,0,6817,6817,64,64,1278,51,51,1278,"2803,,,,4121,,,6035","275,,,,634,,,1388",0,0,0,0,15116,2679,26,1,1,2,9,0,0,0,0,0,0,0,0,1781376338745,1781376345602,0,3094,340,841,0,3089,400,898,1,0.9714068,2
192.168.0.111,216.239.36.223,33538,443,6,91.0,52,52,1,1,35,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,11555,11555,2,0,0,0,0,67,1031,0,0,0,0,0,0,1781376346680,1781376346716,0,0,0,0,0,0,0,0,0,0.9798116,2
0.0.0.0,0.0.0.0,0,0,58,102.0,600,0,3,0,6041,0,0,0,6041,0,255,255,200,200,0,200,"200,,,200,,,200",",,,,,,,",0,0,0,0,794,0,0,3,0,0,0,0,0,34304,134,0,0,0,0,1781376340901,1781376346943,2969,3072,3020,51,0,0,0,0,1,0.54947793,-1
0.0.0.0,0.0.0.0,0,0,58,102.0,1092,0,7,0,8704,0,0,0,8704,0,1,1,156,156,0,156,"156,,156,156,,156,156,,156,156",",,,,,,,,,,",0,0,0,0,1003,0,0,7,0,0,0,0,0,36608,143,0,0,0,0,1781376338935,1781376347639,527,2545,1450,844,0,0,0,0,0,0.9878798,2
192.168.0.111,181.213.132.2,26439,53,17,5.0,62,146,1,1,26,0,0,0,0,0,0,0,146,62,62,146,62,146,0,0,0,0,18370,43259,1,1,0,0,0,0,0,0,0,0,65,0,0,1781376347972,1781376347999,0,0,0,0,0,0,0,0,1,0.9452935,2
192.168.0.111,181.213.132.2,38812,53,17,5.0,62,97,1,1,31,0,0,0,0,0,0,0,97,62,62,97,"62,",",,97",0,0,0,0,15500,24250,2,0,0,0,0,0,0,0,0,0,1,60,0,1781376347972,1781376348004,0,0,0,0,0,0,0,0,1,0.71192497,-1
140.82.114.25,192.168.0.111,443,39166,6,91.0,273,229,4,4,2162,29,25,29,2162,2162,42,42,97,40,40,97,"93,52,,128","97,,52,80",0,0,0,0,1009,846,8,0,0,0,0,76,68,0,0,0,0,0,0,1781376345850,1781376348013,1,2001,720,907,1,2001,720,908,0,0.9550662,2
192.168.0.111,140.82.112.26,57648,443,6,91.203,3499,3580,9,6,451,26,26,26,451,301,64,64,2900,52,52,2900,3499,3580,0,0,0,0,61929,63362,8,2,2,0,2,64240,65535,0,0,0,0,0,0,1781376348005,1781376348456,0,154,56,70,0,155,60,73,1,0.99539727,2
189.4.7.204,192.168.0.111,443,49681,17,188.0,1808413,28857,1438,334,9956,0,0,0,9952,9955,121,121,1278,54,54,1278,"16263,,,,150430,902559,,,,17547,721614","2899,,,,971,14412,,,,182,10393",0,0,0,0,1452978,23185,342,8,3,6,1413,0,0,0,0,0,0,0,0,1781376338529,1781376348485,0,4516,6,164,0,4540,29,342,0,0.8560798,2
192.168.0.111,181.213.132.2,25488,53,17,5.0,56,121,1,1,22,0,0,0,0,0,0,0,121,56,56,121,56,121,0,0,0,0,19478,42086,2,0,0,0,0,0,0,0,0,0,65,0,0,1781376350515,1781376350538,0,0,0,0,0,0,0,0,1,0.89190406,2
192.168.0.111,181.213.132.2,34957,53,17,5.0,56,72,1,1,28,0,0,0,0,0,0,0,72,56,56,72,56,72,0,0,0,0,15448,19862,2,0,0,0,0,0,0,0,0,0,1,60,0,1781376350515,1781376350544,0,0,0,0,0,0,0,0,1,0.6326357,-1
140.82.112.26,192.168.0.111,443,57648,6,91.0,870,275,5,5,2141,29,25,29,2141,2139,48,48,638,40,40,638,"690,,180","103,,172",0,0,0,0,3249,1027,9,0,0,1,0,73,68,0,0,0,0,0,0,1781376348499,1781376350641,0,1948,535,819,0,2000,534,847,1,0.9965346,2
192.168.0.111,216.239.36.223,46326,443,6,91.0,52,52,1,1,36,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,11243,11243,2,0,0,0,0,67,1322,0,0,0,0,0,0,1781376350776,1781376350813,0,0,0,0,0,0,0,0,0,0.9797793,2
192.168.0.111,4.228.31.150,38584,443,6,91.203,3820,8991,12,9,293,26,26,26,293,265,64,64,5247,52,52,5247,3820,8991,0,0,0,0,103945,244653,12,3,2,0,2,64240,65535,0,0,0,0,0,0,1781376350544,1781376350838,0,201,26,56,0,135,32,44,1,0.9973876,2
192.168.0.111,142.251.156.119,57444,443,17,188.0,667,4169,7,8,1294,0,0,0,1240,1264,64,64,1278,52,52,1278,"199,468","1278,2891",0,0,0,0,4120,25754,8,4,0,0,3,0,0,0,0,0,0,0,0,1781376349632,1781376350927,26,735,206,260,0,709,180,240,1,0.9545984,2
192.168.0.111,140.82.112.26,57652,443,6,91.203,4209,4319,11,8,702,26,26,26,702,507,64,64,2900,52,52,2900,"2105,2104","60,4259",0,0,0,0,47897,49149,10,2,1,3,2,64240,65535,0,0,0,0,0,0,1781376350843,1781376351546,0,216,70,83,0,176,72,78,1,0.9957123,2
192.168.0.111,216.239.36.223,33508,443,6,91.0,52,52,1,1,26,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,15407,15407,2,0,0,0,0,67,1032,0,0,0,0,0,0,1781376351799,1781376351826,0,0,0,0,0,0,0,0,0,0.98003435,2
192.168.0.111,142.250.78.110,36777,443,17,188.0,8894,16183,17,27,7152,0,0,0,7106,7107,64,64,1278,51,51,1278,"5780,,,,1289,,,1825","15633,,,,275,,,275",0,0,0,0,9947,18099,23,0,2,2,17,0,0,0,0,0,0,0,0,1781376348714,1781376355866,0,3817,443,1091,0,3815,273,883,1,0.96869373,2
192.168.0.111,34.54.84.110,42128,443,6,91.0,52,52,1,1,26,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,15407,15407,2,0,0,0,0,144,1025,0,0,0,0,0,0,1781376355895,1781376355922,0,0,0,0,0,0,0,0,0,0.98003435,2
0.0.0.0,0.0.0.0,0,0,58,102.0,600,0,3,0,6041,0,0,0,6041,0,255,255,200,200,0,200,"200,,,200,,,200",",,,,,,,",0,0,0,0,794,0,0,3,0,0,0,0,0,34304,134,0,0,0,0,1781376349913,1781376355954,2969,3071,3020,51,0,0,0,0,1,0.5495762,-1
0.0.0.0,0.0.0.0,0,0,58,102.0,936,0,6,0,6459,0,0,0,6459,0,1,1,156,156,0,156,"156,156,,156,156,,156,156",",,,,,,,,",0,0,0,0,1159,0,0,6,0,0,0,0,0,36608,143,0,0,0,0,1781376349916,1781376356375,162,2909,1291,1165,0,0,0,0,0,0.9461127,2
192.168.0.111,172.217.29.106,39284,443,6,91.0,52,52,1,1,27,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,14857,14857,2,0,0,0,0,67,1044,0,0,0,0,0,0,1781376356407,1781376356434,0,0,0,0,0,0,0,0,0,0.9800152,2
192.168.0.111,172.217.28.65,45216,443,6,91.0,52,52,1,1,40,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,10146,10146,2,0,0,0,0,67,1045,0,0,0,0,0,0,1781376356407,1781376356447,0,0,0,0,0,0,0,0,0,0.9796378,2
192.168.0.111,172.217.30.129,41218,443,17,188.0,8975,50721,52,64,7511,0,0,0,7477,7485,64,64,1278,53,53,1278,"7271,461,,,273,274,,,696","9031,34972,,,1151,711,,,4856",0,0,0,0,9558,54015,25,47,5,5,34,0,0,0,0,0,0,0,0,1781376348943,1781376356455,0,3170,146,610,0,3159,118,552,1,0.90843296,1
192.168.0.111,216.239.36.223,49380,443,6,91.0,52,52,1,1,29,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,13866,13866,2,0,0,0,0,67,11264,0,0,0,0,0,0,1781376356919,1781376356949,0,0,0,0,0,0,0,0,0,0.9799738,2
192.168.0.111,216.239.36.223,46310,443,6,91.0,52,52,1,1,37,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,10947,10947,2,0,0,0,0,73,11010,0,0,0,0,0,0,1781376356919,1781376356956,0,0,0,0,0,0,0,0,0,0.97974634,2
192.168.0.111,107.182.232.230,46728,443,6,91.0,3151,1016,8,5,618,26,26,26,618,389,64,64,1500,52,52,1500,"2273,878","60,956",0,0,0,0,40723,13130,8,1,0,3,1,64240,65160,0,0,0,0,0,0,1781376356725,1781376357343,0,235,88,102,0,194,97,92,1,0.9838356,2
189.4.7.204,192.168.0.111,443,49681,17,188.0,1808795,25880,1441,289,9716,0,0,0,9716,9715,121,121,1278,53,53,1278,"182694,,,,17547,1385219,,,,17547,205788","4154,,,,182,16977,,,,182,4385",0,0,0,0,1489179,21306,299,9,3,5,1414,0,0,0,0,0,0,0,0,1781376348486,1781376358203,0,4264,6,157,0,4290,33,353,0,0.7782917,-1
192.168.0.111,18.67.162.125,36814,443,6,91.0,3876,739,6,6,140,24,24,24,67,115,64,64,1480,52,52,1480,3876,739,1083,1,0,0,219914,41929,8,0,1,0,3,62,168,15104,59,0,0,0,0,1781376359175,1781376359316,0,37,13,16,0,73,22,27,1,0.88809997,1
192.168.0.111,185.199.109.133,34044,443,6,91.0,52,52,1,1,20,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,19809,19809,2,0,0,0,0,69,279,0,0,0,0,0,0,1781376361527,1781376361548,0,0,0,0,0,0,0,0,0,0.9800744,2
192.168.0.111,142.251.156.119,42098,443,6,91.0,52,52,1,1,37,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,10947,10947,2,0,0,0,0,61,1041,0,0,0,0,0,0,1781376361527,1781376361565,0,0,0,0,0,0,0,0,0,0.97974634,2
192.168.0.111,142.251.156.119,42084,443,6,91.0,52,52,1,1,41,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,9904,9904,2,0,0,0,0,61,1041,0,0,0,0,0,0,1781376361527,1781376361568,0,0,0,0,0,0,0,0,0,0.9796,2
192.168.0.111,140.82.112.21,55900,443,6,91.0,52,52,1,1,152,16,16,16,0,0,0,0,52,52,52,52,52,52,0,0,0,0,2718,2718,2,0,0,0,0,68,92,0,0,0,0,0,0,1781376361527,1781376361680,0,0,0,0,0,0,0,0,0,0.97477007,2
